-10.9865 	0.0 	0.0 	0.0
-10.965 	0.0 	0.0 	0.0
-10.9435 	0.0 	0.0 	0.0
-10.922 	0.0 	0.0 	0.0
-10.9005 	0.0 	0.0 	0.0
-10.879 	0.0 	0.0 	0.0
-10.8575 	0.0 	0.0 	0.0
-10.836 	0.0 	0.0 	0.0
-10.8145 	0.0 	0.0 	0.0
-10.793 	0.0 	0.0 	0.0
-10.7715 	0.0 	0.0 	0.0
-10.75 	0.0 	0.0 	0.0
-10.7285 	0.0 	0.0 	0.0
-10.707 	0.0 	0.0 	0.0
-10.6855 	0.0 	0.0 	0.0
-10.664 	0.0 	0.0 	0.0
-10.6425 	0.0 	0.0 	0.0
-10.621 	0.0 	0.0 	0.0
-10.5995 	0.0 	0.0 	0.0
-10.578 	0.0 	0.0 	0.0
-10.5565 	0.0 	0.0 	0.0
-10.535 	0.0 	0.0 	0.0
-10.5135 	0.0 	0.0 	0.0
-10.492 	1.7093385 	5.6336165 	0.0
-10.4705 	7.6815075 	25.6017995 	0.0
-10.449 	10.0125265 	30.03758 	0.0
-10.4275 	11.496186 	30.3548575 	0.0
-10.406 	20.195363 	36.392081 	0.0
-10.3845 	30.6503045 	43.17405 	0.0
-10.363 	40.9104585 	46.3654685 	0.0
-10.3415 	48.6745275 	47.811978 	0.0
-10.32 	55.8013995 	48.676095 	0.0
-10.2985 	64.1391715 	46.727356 	0.0
-10.277 	71.293383 	43.034473 	0.0
-10.2555 	78.8622645 	38.452806 	0.0
-10.234 	89.6348075 	25.7504335 	0.0
-10.2125 	98.017805 	5.9902245 	0.0
-10.191 	99.9719545 	0.1506835 	0.0
-10.1695 	99.968978 	0.1273875 	0.0
-10.148 	99.9569885 	0.119447 	0.0
-10.1265 	99.9487195 	0.1280125 	0.0
-10.105 	99.9572775 	0.1209165 	0.0
-10.0835 	99.9732545 	0.121939 	0.0
-10.062 	99.9550545 	0.1111295 	0.0
-10.0405 	99.9690005 	0.099036 	0.0
-10.019 	99.957027 	0.104902 	0.0
-9.9975 	99.9537195 	0.130476 	0.0
-9.976 	99.9885175 	0.1166325 	0.0
-9.9545 	99.996298 	0.1177715 	0.0
-9.933 	99.9784875 	0.1127735 	0.0
-9.9115 	100.003319 	0.139301 	0.0
-9.89 	99.983946 	0.1392405 	0.0
-9.8685 	99.954118 	0.1351615 	0.0
-9.847 	99.967698 	0.118319 	0.0
