-3.805500	266.331863	0.722064
-3.784000	266.409517	0.490866
-3.762500	266.339133	0.738787
-3.741000	266.555695	0.608591
-3.719500	266.654933	0.710832
-3.698000	266.449715	0.510018
-3.676500	266.537685	0.476917
-3.655000	266.379796	0.681035
-3.633500	266.156548	0.613102
-3.612000	266.309916	0.457127
-3.590500	266.375773	0.596498
-3.569000	266.187422	0.519173
-3.547500	266.242511	0.618032
-3.526000	266.293107	0.517131
-3.504500	266.162050	0.490454
-3.483000	266.756084	0.561055
-3.461500	266.540161	0.458236
-3.440000	266.343780	0.513034
-3.418500	266.442507	0.525161
-3.397000	266.469736	0.752848
-3.375500	266.198968	0.708003
-3.354000	266.281252	0.266451
-3.332500	266.604966	0.554799
-3.311000	266.249868	0.474360
-3.289500	266.351610	0.701816
-3.268000	266.403060	0.671576
-3.246500	266.383386	0.607878
-3.225000	266.404016	0.717225
-3.203500	266.342383	0.567954
-3.182000	266.034116	0.629375
-3.160500	266.099625	0.524924
-3.139000	266.139005	0.680349
-3.117500	266.599946	0.746277
-3.096000	266.048796	0.789460
-3.074500	266.267016	1.083536
-3.053000	266.215532	0.877947
-3.031500	265.685842	0.988715
-3.010000	265.339456	1.291513
-2.988500	264.437091	1.424312
-2.967000	263.024526	1.454699
-2.945500	261.858557	1.644410
-2.924000	260.177873	1.691549
-2.902500	258.529248	1.952834
-2.881000	256.386618	2.105853
-2.859500	253.986947	2.532331
-2.838000	251.563963	3.091096
-2.816500	248.657164	3.528680
-2.795000	245.687139	3.776809
-2.773500	242.029844	4.228380
-2.752000	238.219962	5.055164
-2.730500	234.117308	5.344737
-2.709000	229.274746	5.496663
-2.687500	224.842940	6.091359
-2.666000	219.516591	6.141998
-2.644500	214.454750	6.187890
-2.623000	208.907003	6.019065
-2.601500	203.716362	5.794653
-2.580000	198.344871	5.547414
-2.558500	193.297516	5.266838
-2.537000	188.531109	5.392113
-2.515500	183.837189	5.736538
-2.494000	180.087970	6.320018
-2.472500	177.445111	7.031406
-2.451000	176.275940	7.608528
-2.429500	175.920060	7.165583
-2.408000	176.519244	6.987373
-2.386500	178.139750	6.274601
-2.365000	180.297012	5.219805
-2.343500	182.433144	4.618613
-2.322000	184.970583	4.100182
-2.300500	187.767599	4.507661
-2.279000	191.029060	5.090651
-2.257500	194.841231	5.292140
-2.236000	199.059948	5.633696
-2.214500	203.332889	5.657879
-2.193000	207.042244	5.406907
-2.171500	210.765616	5.005791
-2.150000	214.160105	4.572890
-2.128500	216.834057	4.527072
-2.107000	219.616833	4.174988
-2.085500	221.426406	3.801480
-2.064000	223.100944	3.429295
-2.042500	224.544076	3.180711
-2.021000	225.368235	3.735038
-1.999500	226.038240	4.456537
-1.978000	225.768055	5.096625
-1.956500	224.773751	5.788468
-1.935000	223.228833	5.693162
-1.913500	220.721198	5.717709
-1.892000	217.895409	5.879231
-1.870500	214.241012	6.223428
-1.849000	209.886655	6.690912
-1.827500	204.192405	6.870447
-1.806000	197.504336	7.211965
-1.784500	189.398540	7.337024
-1.763000	180.679739	7.659929
-1.741500	170.838551	7.729269
-1.720000	160.453910	8.311078
