-3.8055 	334.1363205 	0.744566
-3.784 	334.20354 	0.724973
-3.7625 	334.210873 	0.8115885
-3.741 	334.220616 	0.846806
-3.7195 	334.3343005 	0.851968
-3.698 	334.2493705 	0.712023
-3.6765 	334.098736 	0.806296
-3.655 	334.2162315 	0.80849
-3.6335 	334.268584 	0.822118
-3.612 	334.2959265 	0.637424
-3.5905 	334.3878065 	0.7796585
-3.569 	334.3880465 	0.758598
-3.5475 	334.498782 	0.807085
-3.526 	334.4294425 	0.8788325
-3.5045 	334.3544145 	0.6717395
-3.483 	334.7640785 	0.7509195
-3.4615 	334.671062 	0.648793
-3.44 	334.5139685 	0.737984
-3.4185 	334.6284055 	0.7406525
-3.397 	334.829055 	0.7759965
-3.3755 	334.745718 	0.770152
-3.354 	334.7269685 	0.6593925
-3.3325 	335.11745 	0.7762965
-3.311 	334.920688 	0.689727
-3.2895 	335.0884865 	0.8549875
-3.268 	335.2943865 	0.8180055
-3.2465 	335.367829 	0.845523
-3.225 	335.48091 	0.891115
-3.2035 	335.629241 	0.8596105
-3.182 	335.795438 	0.8597575
-3.1605 	335.943115 	0.8562585
-3.139 	336.1545 	0.761192
-3.1175 	336.5731355 	0.9326215
-3.096 	336.4876285 	0.9111655
-3.0745 	336.671458 	1.0560035
-3.053 	336.840558 	1.15242
-3.0315 	337.037763 	1.04074
-3.01 	336.9055205 	1.168834
-2.9885 	336.8499435 	1.1823165
-2.967 	336.721265 	1.312863
-2.9455 	336.931028 	1.247147
-2.924 	337.0500525 	1.323728
-2.9025 	337.0925895 	1.299056
-2.881 	337.4822 	1.319745
-2.8595 	337.6683395 	1.4135935
-2.838 	338.001782 	1.7739985
-2.8165 	338.264239 	1.695464
-2.795 	338.6048915 	1.989329
-2.7735 	338.8082525 	1.929471
-2.752 	339.10277 	2.2899735
-2.7305 	339.323973 	2.3573475
-2.709 	339.286231 	2.2620115
-2.6875 	339.698815 	2.4025555
-2.666 	339.8135995 	2.535645
-2.6445 	340.2408255 	2.9185745
-2.623 	340.9501345 	3.135671
-2.6015 	341.9745965 	3.5987195
-2.58 	343.3719425 	4.2798275
-2.5585 	345.4558315 	4.828804
-2.537 	348.230456 	5.5279065
-2.5155 	351.781688 	6.7004125
-2.494 	356.5760065 	7.8049115
-2.4725 	362.369844 	8.9233925
-2.451 	369.177174 	9.6862495
-2.4295 	376.508269 	10.2874195
-2.408 	384.811871 	10.768495
-2.3865 	393.4971195 	11.036183
-2.365 	402.334098 	10.996205
-2.3435 	411.006446 	11.426185
-2.322 	419.4665235 	12.1049705
-2.3005 	427.922782 	12.8246135
-2.279 	435.1350155 	13.8751235
-2.2575 	442.253408 	14.311845
-2.236 	448.3060895 	14.0138875
-2.2145 	453.3366555 	13.3394515
-2.193 	456.72382 	12.2483215
-2.1715 	458.8827965 	11.1010415
-2.15 	459.2248355 	9.761021
-2.1285 	457.840335 	9.00814
-2.107 	456.0359415 	8.2292045
-2.0855 	453.414173 	7.217264
-2.064 	450.348099 	6.4666985
-2.0425 	447.8283145 	6.393538
-2.021 	445.0488675 	6.66618
-1.9995 	442.805694 	7.402238
-1.978 	440.514052 	7.3542245
-1.9565 	437.6559105 	7.0771745
-1.935 	435.15544 	6.38875
-1.9135 	432.2418885 	5.8431615
-1.892 	429.3370935 	5.4045105
-1.8705 	426.7893935 	5.2825995
-1.849 	423.553251 	5.968609
-1.8275 	419.48351 	6.643052
-1.806 	414.6934005 	7.272912
-1.7845 	408.875344 	7.5933475
-1.763 	402.245336 	7.7401365
-1.7415 	395.016421 	7.858385
-1.72 	387.3554635 	8.423501
-1.6985 	379.556791 	9.168596
-1.677 	371.668019 	9.6333005
-1.6555 	363.5017155 	9.8924505
-1.634 	355.7241115 	9.9719435
-1.6125 	347.6957075 	9.803515
-1.591 	340.615706 	9.144187
-1.5695 	333.606242 	8.8633165
-1.548 	327.551392 	8.0471035
-1.5265 	321.9331465 	7.4913395
-1.505 	317.252751 	6.703477
-1.4835 	313.012829 	5.8099705
-1.462 	309.5745645 	5.0030425
-1.4405 	306.873124 	4.034074
-1.419 	304.663662 	3.6129155
-1.3975 	302.9472785 	3.3913155
-1.376 	301.6648865 	3.348952
-1.3545 	300.7722 	3.1156315
-1.333 	299.8606625 	2.798731
-1.3115 	299.1257505 	2.449415
-1.29 	298.520907 	2.1254245
-1.2685 	298.155616 	1.963338
-1.247 	298.109797 	1.920173
-1.2255 	298.28879 	2.093979
-1.204 	298.518609 	2.101367
-1.1825 	298.5432795 	2.134061
-1.161 	298.505656 	2.028533
-1.1395 	298.7445855 	1.893276
-1.118 	299.06791 	1.9052035
-1.0965 	298.9615855 	1.9141645
-1.075 	299.07956 	1.8746995
-1.0535 	299.1537655 	1.805825
-1.032 	299.0997305 	2.0128085
-1.0105 	299.3845335 	1.8924945
-0.989 	299.4525985 	1.726748
-0.9675 	299.6563805 	1.754573
-0.946 	299.650617 	1.6967775
-0.9245 	299.560586 	1.6687405
-0.903 	299.5370375 	1.6280535
-0.8815 	299.169407 	2.0221625
-0.86 	299.021601 	2.0999335
-0.8385 	298.7224585 	2.068474
-0.817 	298.4022595 	1.8902895
-0.7955 	298.16759 	1.9424325
-0.774 	297.7310735 	1.8858485
-0.7525 	297.316241 	1.8490305
-0.731 	296.7642875 	1.68803
-0.7095 	296.4633115 	1.6939855
-0.688 	295.965183 	1.6493175
-0.6665 	295.4070695 	1.844025
-0.645 	294.964878 	1.90134
-0.6235 	294.3562235 	1.705912
-0.602 	293.971293 	1.8462175
-0.5805 	293.4737345 	1.6404995
