-10.986500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.965000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.943500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.922000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.900500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.879000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.857500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.836000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.814500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.793000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.771500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.728500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.707000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.685500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.664000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.642500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.621000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.599500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.578000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.556500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.535000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.513500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.492000	0.000000	0.000000	0.000000	0.000000	22.825758	93.537805	22.695861	93.015440
-10.470500	0.000000	0.000000	0.000000	0.000000	66.790770	249.908194	66.378658	248.366224
-10.449000	0.000000	0.000000	0.000000	0.000000	100.056804	276.433114	99.477989	274.822602
-10.427500	0.000000	0.000000	0.000000	0.000000	212.880808	386.895330	211.580604	384.499626
-10.406000	0.000000	0.000000	0.000000	0.000000	318.709473	442.120116	316.870567	439.583722
-10.384500	0.000000	0.000000	0.000000	0.000000	466.255386	476.291284	463.518445	473.479695
-10.363000	0.000000	0.000000	0.000000	0.000000	541.268576	483.118504	538.105717	480.243621
-10.341500	0.000000	0.000000	0.000000	0.000000	607.589994	469.600361	604.132883	466.887415
-10.320000	0.000000	0.000000	0.000000	0.000000	675.234999	462.509784	671.442953	459.915133
-10.298500	0.000000	0.000000	0.000000	0.000000	747.425694	420.916110	743.230114	418.552700
-10.277000	0.000000	0.000000	0.000000	0.000000	814.478966	361.795518	809.962755	359.777050
