105	0.0300118239571	0.352625886613	0.877595935997	
110	0.0300056839113	0.352109609914	0.879799401379	
305	0.0300317112113	0.349074419877	0.869202366812	
310	0.0300328281491	0.349587570403	0.868163075263	
315	0.0300320236299	0.349275966343	0.869380045885	
320	0.0300332685065	0.348827985039	0.870151336274	
325	0.0300309469138	0.34964692346	0.870567282667	
330	0.0300340553349	0.348988520282	0.869806271562	
335	0.0300341206477	0.348805845957	0.869680481487	
340	0.0300341911418	0.347074850358	0.871371444453	
345	0.0300325083343	0.347691389148	0.870707636112	
350	0.0300344987218	0.347563999514	0.869791857945	
355	0.0300332667016	0.348628406987	0.869505438133	
360	0.030036812256	0.34854940619	0.86804911237	
365	0.0300353357954	0.348583609869	0.868826379983	
370	0.0300366888909	0.349036112167	0.866951991204	
375	0.030036090586	0.349259397148	0.866154443231	
380	0.0300366003404	0.349340973642	0.868129064137	
385	0.0300357938532	0.349034258871	0.867797720056	
390	0.0300377053755	0.348755711214	0.865672019376	
395	0.0300362281189	0.348487591336	0.867885449085	
400	0.0300403198517	0.349650166052	0.865506779262	
405	0.0300368933651	0.348903221235	0.866264042611	
410	0.0300392038848	0.348863168397	0.866475648375	
415	0.0300348157051	0.349630434065	0.868129477007	
420	0.0300370665164	0.34959549175	0.869034191793	
425	0.0300369849149	0.349536403573	0.867310540822	
430	0.0300393400429	0.348933306109	0.867751458112	
435	0.0300388169361	0.348437574971	0.867992582586	
440	0.0300389073581	0.349170754853	0.867617501955	
445	0.0300425881479	0.349120345846	0.865095687501	
450	0.0300396905965	0.349030385008	0.866402983841	
455	0.0300421528578	0.34968593501	0.865754891144	
460	0.0300403480072	0.34897091303	0.86671475512	
465	0.0300390382427	0.348702357765	0.866585433604	
470	0.0300410901699	0.34845168346	0.867012487374	
475	0.030040983813	0.349483600676	0.863535117158	
480	0.0300428756562	0.348476790331	0.865065007548	
485	0.0300419850362	0.348895665899	0.867279210142	
490	0.0300404781802	0.348109345825	0.866913396399	
495	0.0300411414311	0.347994197196	0.867402046353	
500	0.0300441277014	0.34725645489	0.865529487724	
