0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000006 0.000000
0.000006 0.000000
0.000011 0.000000
0.000009 0.000000
0.000020 0.000000
0.000086 0.000000
0.000243 0.000544
0.000491 0.000821
0.000828 0.001135
0.001311 0.001670
0.002561 0.002756
0.004057 0.004377
0.006585 0.007231
0.009894 0.009884
0.015020 0.014029
0.020325 0.017960
0.028448 0.023762
0.037965 0.028560
0.050109 0.032735
0.064675 0.037135
0.082180 0.040775
0.104972 0.046428
0.132039 0.051966
0.159649 0.054187
0.190744 0.060375
0.226772 0.065176
0.259853 0.066637
0.304240 0.069862
0.346164 0.069854
0.392632 0.070267
0.443140 0.072372
0.485949 0.069688
0.525476 0.066198
0.561975 0.065929
0.598339 0.065967
0.624296 0.061090
0.647219 0.061371
0.663863 0.064276
0.673624 0.058542
0.681010 0.053832
0.685738 0.061439
0.686421 0.062588
0.678256 0.064967
0.672068 0.066418
0.654390 0.063452
0.640814 0.064670
0.619478 0.066868
0.600180 0.064831
0.576249 0.057297
0.554171 0.055055
0.529908 0.050691
0.505775 0.048921
0.487028 0.046673
0.461873 0.046364
0.440421 0.046167
0.417850 0.042332
0.397956 0.037009
0.379981 0.035122
0.361538 0.037809
0.344463 0.034385
0.328864 0.031858
0.316600 0.033376
0.300643 0.031019
0.289196 0.029252
0.274318 0.028259
0.262663 0.027564
0.252059 0.027215
0.243747 0.025773
0.237089 0.026123
0.224912 0.023909
0.215995 0.025554
0.212758 0.023027
0.202772 0.021977
0.194730 0.020964
0.188956 0.021009
0.183327 0.020007
0.178327 0.018547
0.175483 0.017293
0.169465 0.017308
0.163999 0.016049
0.159414 0.015768
0.154473 0.015556
0.150589 0.014451
0.146735 0.016053
0.142711 0.014885
0.139488 0.015557
0.136106 0.014619
0.132109 0.016567
0.128322 0.016118
0.125637 0.015900
0.122445 0.014343
0.121707 0.015243
0.117746 0.013957
0.115615 0.014483
0.113092 0.014548
0.110497 0.014127
0.107924 0.013303
0.104451 0.014063
0.102193 0.013128
0.101371 0.012166
0.098563 0.011492
0.095669 0.012618
0.094379 0.011783
0.093047 0.012254
0.093007 0.012337
0.091849 0.013262
0.090770 0.011710
0.089237 0.012658
0.088195 0.013127
0.087354 0.011968
0.086521 0.012537
0.085989 0.010968
0.083701 0.010596
0.084075 0.010971
0.084477 0.010353
0.083320 0.009799
0.082615 0.010198
0.083657 0.009914
0.083379 0.010374
0.082596 0.010741
0.082914 0.009067
0.080357 0.009218
0.079705 0.009530
0.079701 0.009761
0.080134 0.011655
0.077859 0.010518
0.078475 0.010336
0.077542 0.010748
0.076942 0.010398
0.075455 0.009535
0.076430 0.010441
0.076136 0.010300
0.077077 0.011159
0.076569 0.011849
0.075184 0.011847
0.074244 0.011022
0.075101 0.011001
0.074502 0.010458
0.073570 0.010817
0.072979 0.010335
0.072767 0.009971
0.072619 0.011376
0.071164 0.010354
0.072007 0.010028
0.070672 0.011340
0.069895 0.011869
0.068556 0.011110
0.070025 0.012055
0.069676 0.011679
0.069599 0.011142
0.068127 0.012164
0.068131 0.012115
0.068090 0.011656
0.068376 0.012150
0.067682 0.012283
0.067266 0.011790
0.067578 0.011908
0.066529 0.011096
0.066860 0.011479
0.066683 0.010997
0.066528 0.011069
0.066057 0.010630
0.064924 0.011276
0.065375 0.011275
0.065388 0.011741
0.065694 0.011571
0.065560 0.011824
0.065526 0.011728
0.064713 0.012766
0.064820 0.012621
0.065259 0.012139
0.064124 0.012170
0.064092 0.011086
0.063381 0.011342
0.063656 0.011973
0.063320 0.012798
0.062063 0.011831
0.061929 0.011362
0.062775 0.011534
0.063330 0.012912
0.062988 0.011923
0.063268 0.012556
0.062282 0.012477
0.062619 0.012206
0.061778 0.011914
0.062042 0.011041
0.061772 0.011695
0.061081 0.011909
0.061247 0.010923
0.060927 0.010668
0.061179 0.009850
0.060715 0.009629
0.060920 0.009481
0.060436 0.010423
0.060648 0.010127
0.061274 0.010626
0.060849 0.011296
0.062259 0.010465
0.061600 0.010533
0.061847 0.010868
0.061195 0.011551
0.061703 0.011512
0.062248 0.011532
0.061950 0.010726
0.061818 0.011491
0.060860 0.011851
0.061501 0.011421
0.060777 0.010931
0.061334 0.011600
0.061053 0.010827
0.061224 0.011571
0.061978 0.012534
0.061753 0.013340
0.061530 0.013505
0.061032 0.014008
0.060730 0.015184
0.060818 0.014379
0.061123 0.013706
0.062208 0.014814
0.061869 0.015407
0.060496 0.015393
0.061422 0.014894
0.061188 0.014715
0.060980 0.013919
0.060578 0.013607
0.059581 0.013181
0.059712 0.013189
0.059367 0.013641
0.059590 0.013492
0.058377 0.013280
0.058433 0.013861
0.058667 0.014310
0.057968 0.013796
0.058516 0.014189
0.058146 0.014601
