-8.729000 0.061447 0.012574 0.061202 0.012687
-8.707500 0.060670 0.011735 0.060679 0.012779
-8.686000 0.061966 0.010898 0.061451 0.012475
-8.664500 0.061630 0.011592 0.061377 0.012269
-8.643000 0.060389 0.010653 0.061491 0.012473
-8.621500 0.060217 0.010697 0.062098 0.013287
-8.600000 0.060788 0.010829 0.062783 0.013431
-8.578500 0.059414 0.011046 0.062044 0.013648
-8.557000 0.059738 0.010700 0.061130 0.013330
-8.535500 0.059073 0.010966 0.062112 0.012280
-8.514000 0.059957 0.010646 0.060635 0.011979
-8.492500 0.060527 0.010391 0.061238 0.011416
-8.471000 0.060571 0.010371 0.060947 0.011072
-8.449500 0.061158 0.010784 0.061290 0.011483
-8.428000 0.061254 0.011361 0.061526 0.010942
-8.406500 0.062906 0.009496 0.060593 0.009774
-8.385000 0.061345 0.010929 0.060597 0.009963
-8.363500 0.061180 0.010717 0.060935 0.010452
-8.342000 0.062124 0.010686 0.061829 0.009835
-8.320500 0.060993 0.010578 0.061973 0.010992
-8.299000 0.060616 0.011329 0.061730 0.010864
-8.277500 0.060328 0.011248 0.062340 0.011365
-8.256000 0.059391 0.010870 0.062748 0.011290
-8.234500 0.058750 0.011645 0.062424 0.010959
-8.213000 0.060433 0.011561 0.062588 0.011143
-8.191500 0.060354 0.010833 0.061239 0.010895
-8.170000 0.059437 0.010642 0.061092 0.011074
-8.148500 0.058991 0.010832 0.061725 0.012590
-8.127000 0.058585 0.010458 0.061703 0.012067
-8.105500 0.058861 0.011973 0.062221 0.012142
-8.084000 0.058763 0.012052 0.061881 0.012433
-8.062500 0.057594 0.012265 0.060951 0.011897
-8.041000 0.058225 0.011349 0.061702 0.011630
-8.019500 0.058577 0.013728 0.061229 0.013856
-7.998000 0.059638 0.012842 0.061206 0.014402
-7.976500 0.059220 0.011761 0.062047 0.013694
-7.955000 0.060288 0.011837 0.061395 0.013624
-7.933500 0.060772 0.012426 0.062007 0.013357
-7.912000 0.060112 0.010838 0.062231 0.012881
-7.890500 0.060479 0.011537 0.062469 0.012866
-7.869000 0.059504 0.011833 0.062572 0.012903
-7.847500 0.059547 0.011502 0.062111 0.012634
-7.826000 0.060161 0.011781 0.061772 0.013080
-7.804500 0.060106 0.011843 0.062387 0.012582
-7.783000 0.060619 0.012677 0.063258 0.012702
-7.761500 0.059932 0.011829 0.063658 0.013448
-7.740000 0.059827 0.012127 0.062826 0.012903
-7.718500 0.060914 0.013253 0.063461 0.012532
-7.697000 0.060675 0.013848 0.063565 0.013851
-7.675500 0.058937 0.011859 0.063276 0.012713
-7.654000 0.060502 0.012616 0.062578 0.013563
-7.632500 0.059543 0.012749 0.063511 0.012629
-7.611000 0.060127 0.012993 0.063134 0.012430
-7.589500 0.060988 0.013339 0.062203 0.012266
-7.568000 0.060436 0.012514 0.063029 0.012603
-7.546500 0.060730 0.012538 0.063950 0.012977
-7.525000 0.062846 0.013401 0.063059 0.013173
-7.503500 0.062604 0.013646 0.064122 0.014244
-7.482000 0.062960 0.013219 0.064129 0.014207
-7.460500 0.062593 0.013553 0.064159 0.014090
-7.439000 0.062241 0.013647 0.064737 0.014858
-7.417500 0.063158 0.013098 0.063731 0.014977
-7.396000 0.063323 0.013883 0.063841 0.015000
-7.374500 0.064074 0.013331 0.063078 0.014726
-7.353000 0.064391 0.013848 0.063318 0.014548
-7.331500 0.064195 0.014428 0.062127 0.014917
-7.310000 0.064409 0.014411 0.064108 0.014826
-7.288500 0.064048 0.014681 0.064909 0.014206
-7.267000 0.064113 0.014908 0.065505 0.014088
-7.245500 0.065018 0.014413 0.065610 0.012350
-7.224000 0.064497 0.016103 0.064608 0.013113
-7.202500 0.064323 0.016192 0.065254 0.013016
-7.181000 0.064992 0.015676 0.065916 0.012989
-7.159500 0.064253 0.014448 0.065722 0.012835
-7.138000 0.066221 0.015384 0.066140 0.013192
-7.116500 0.066144 0.015625 0.065823 0.014106
-7.095000 0.066465 0.015585 0.066156 0.013492
-7.073500 0.065590 0.015373 0.067025 0.013156
-7.052000 0.066872 0.014522 0.067456 0.013734
-7.030500 0.065658 0.013981 0.068412 0.013093
-7.009000 0.066306 0.014422 0.067234 0.012891
-6.987500 0.066544 0.014252 0.068692 0.012268
-6.966000 0.065372 0.013928 0.067332 0.012576
-6.944500 0.067019 0.014548 0.067574 0.012206
-6.923000 0.066296 0.014709 0.067485 0.012418
-6.901500 0.066364 0.014303 0.066888 0.012880
-6.880000 0.066529 0.013385 0.066261 0.012135
-6.858500 0.066625 0.013441 0.066836 0.012235
-6.837000 0.064965 0.013031 0.066949 0.012552
-6.815500 0.064711 0.012915 0.066031 0.013130
-6.794000 0.064387 0.011925 0.066028 0.013114
-6.772500 0.063785 0.011986 0.064891 0.012603
-6.751000 0.063708 0.011374 0.066393 0.013418
-6.729500 0.063186 0.010996 0.066419 0.013028
-6.708000 0.063332 0.011389 0.066173 0.013028
-6.686500 0.063119 0.011144 0.067615 0.013555
-6.665000 0.063034 0.010605 0.066425 0.012636
-6.643500 0.063280 0.011595 0.066604 0.011442
-6.622000 0.063623 0.012214 0.066221 0.012586
-6.600500 0.063403 0.012096 0.065966 0.012236
-6.579000 0.062852 0.011548 0.065093 0.011754
-6.557500 0.062177 0.012358 0.065871 0.011746
-6.536000 0.061798 0.011912 0.064791 0.011441
-6.514500 0.062632 0.011736 0.065504 0.011961
-6.493000 0.063382 0.012425 0.065545 0.011287
-6.471500 0.063167 0.011576 0.064944 0.011725
-6.450000 0.064564 0.011336 0.063951 0.011507
-6.428500 0.063801 0.011005 0.065192 0.012088
-6.407000 0.065938 0.012427 0.065697 0.011196
-6.385500 0.064166 0.011703 0.066220 0.011481
-6.364000 0.063987 0.012113 0.066830 0.012123
-6.342500 0.065036 0.011370 0.066330 0.011261
-6.321000 0.063914 0.011398 0.066264 0.011973
-6.299500 0.064758 0.011770 0.066538 0.011948
-6.278000 0.063546 0.009623 0.066310 0.012580
-6.256500 0.062872 0.010101 0.065691 0.010934
-6.235000 0.062961 0.011520 0.066165 0.012434
-6.213500 0.063667 0.010783 0.065429 0.011544
-6.192000 0.064488 0.011356 0.064902 0.012212
-6.170500 0.063962 0.011481 0.066121 0.014131
-6.149000 0.062870 0.010185 0.065437 0.012717
-6.127500 0.063927 0.010961 0.067366 0.013623
-6.106000 0.062563 0.010389 0.067055 0.014151
-6.084500 0.064324 0.011029 0.067031 0.014069
-6.063000 0.063234 0.011276 0.066862 0.012357
-6.041500 0.063271 0.011938 0.067669 0.013380
-6.020000 0.062078 0.012265 0.067159 0.012497
-5.998500 0.061518 0.012218 0.067911 0.012493
-5.977000 0.061826 0.012732 0.069427 0.013711
-5.955500 0.061696 0.014712 0.068952 0.013599
-5.934000 0.061805 0.015317 0.068809 0.013125
-5.912500 0.061762 0.015713 0.068805 0.012172
-5.891000 0.060734 0.015704 0.068656 0.013199
-5.869500 0.060562 0.015331 0.069948 0.013178
-5.848000 0.060974 0.015542 0.069357 0.012951
-5.826500 0.059758 0.015091 0.070019 0.013841
-5.805000 0.059766 0.014470 0.069802 0.013136
-5.783500 0.061366 0.015962 0.070168 0.012961
-5.762000 0.059500 0.014970 0.069984 0.012588
-5.740500 0.059620 0.015036 0.069725 0.013422
-5.719000 0.058857 0.014028 0.069600 0.013317
-5.697500 0.058631 0.014948 0.070444 0.012046
-5.676000 0.058913 0.014563 0.070593 0.014350
-5.654500 0.058715 0.013845 0.070677 0.014092
-5.633000 0.058598 0.013927 0.070893 0.013029
-5.611500 0.058123 0.013471 0.070185 0.012643
-5.590000 0.058535 0.013613 0.070956 0.011432
-5.568500 0.059468 0.014698 0.071029 0.012520
-5.547000 0.059601 0.014375 0.071819 0.012046
-5.525500 0.059199 0.014038 0.071157 0.012833
-5.504000 0.059232 0.013550 0.072770 0.012623
-5.482500 0.059055 0.013376 0.072457 0.012111
-5.461000 0.059044 0.013798 0.072021 0.012634
-5.439500 0.059591 0.014328 0.074093 0.013457
-5.418000 0.058669 0.014234 0.073407 0.012806
-5.396500 0.058665 0.013529 0.074181 0.012999
-5.375000 0.058819 0.014312 0.074789 0.013841
-5.353500 0.057848 0.013784 0.074794 0.012199
-5.332000 0.057442 0.013528 0.075267 0.012841
-5.310500 0.057735 0.013267 0.075187 0.013559
-5.289000 0.057012 0.013424 0.073449 0.013193
-5.267500 0.057696 0.014671 0.073880 0.013639
-5.246000 0.057301 0.014685 0.074006 0.012037
-5.224500 0.056355 0.014318 0.073960 0.012608
-5.203000 0.056585 0.013900 0.074261 0.012451
-5.181500 0.056362 0.014476 0.074307 0.012688
-5.160000 0.055381 0.014557 0.075540 0.013310
-5.138500 0.055612 0.014426 0.074673 0.011289
-5.117000 0.055695 0.014981 0.075453 0.011672
-5.095500 0.055211 0.014408 0.075703 0.011083
-5.074000 0.054767 0.013706 0.076325 0.009644
-5.052500 0.053686 0.012515 0.076175 0.010420
-5.031000 0.054280 0.013522 0.075771 0.010094
-5.009500 0.054325 0.012514 0.076948 0.009974
-4.988000 0.053708 0.011320 0.076916 0.009728
-4.966500 0.053717 0.010611 0.077678 0.009527
-4.945000 0.054484 0.011028 0.079114 0.009958
-4.923500 0.053420 0.010859 0.079682 0.009534
-4.902000 0.052447 0.011090 0.081429 0.009537
-4.880500 0.052167 0.011163 0.081305 0.011219
-4.859000 0.051718 0.011790 0.081606 0.011564
-4.837500 0.051614 0.010677 0.082151 0.010126
-4.816000 0.051756 0.010837 0.081294 0.010399
-4.794500 0.052452 0.011542 0.082227 0.009807
-4.773000 0.051879 0.012352 0.082211 0.011716
-4.751500 0.052242 0.012479 0.082650 0.011730
-4.730000 0.052618 0.012450 0.083343 0.011623
-4.708500 0.051894 0.013648 0.083987 0.009981
-4.687000 0.052385 0.012135 0.085885 0.011717
-4.665500 0.052230 0.013785 0.085899 0.011755
-4.644000 0.051998 0.013144 0.087006 0.013136
-4.622500 0.051465 0.014061 0.089153 0.013789
-4.601000 0.051146 0.014458 0.088679 0.012288
-4.579500 0.051357 0.013831 0.090157 0.012791
-4.558000 0.050290 0.014831 0.090705 0.014338
-4.536500 0.051141 0.015284 0.091271 0.014053
-4.515000 0.050430 0.014217 0.093215 0.012946
-4.493500 0.049408 0.014724 0.093456 0.014161
-4.472000 0.049633 0.014174 0.094147 0.014397
-4.450500 0.049664 0.015779 0.094345 0.015018
-4.429000 0.049587 0.015889 0.095997 0.016023
-4.407500 0.048704 0.015032 0.097113 0.014055
-4.386000 0.048300 0.015561 0.098653 0.014558
-4.364500 0.048227 0.015816 0.100335 0.014704
-4.343000 0.048633 0.016255 0.100220 0.015356
-4.321500 0.048065 0.016665 0.101856 0.014217
-4.300000 0.047512 0.016767 0.102925 0.015602
-4.278500 0.047228 0.016389 0.104025 0.015451
-4.257000 0.046481 0.016077 0.104974 0.015927
-4.235500 0.046702 0.016815 0.106327 0.017507
-4.214000 0.045562 0.016849 0.107061 0.015881
-4.192500 0.045274 0.016581 0.109628 0.017489
-4.171000 0.044396 0.016944 0.110185 0.016488
-4.149500 0.043418 0.015153 0.111873 0.016767
-4.128000 0.044432 0.016356 0.114278 0.017604
-4.106500 0.043413 0.015476 0.116703 0.014976
-4.085000 0.042401 0.016200 0.118443 0.017955
-4.063500 0.042411 0.015316 0.118421 0.016033
-4.042000 0.040457 0.015456 0.120268 0.016825
-4.020500 0.040601 0.016070 0.122355 0.016432
-3.999000 0.040313 0.015844 0.124338 0.018146
-3.977500 0.039367 0.015904 0.126784 0.016721
-3.956000 0.039890 0.015407 0.128133 0.014899
-3.934500 0.038972 0.016029 0.130119 0.016664
-3.913000 0.038106 0.015745 0.134511 0.016932
-3.891500 0.036525 0.014973 0.137095 0.016998
-3.870000 0.036341 0.014800 0.139327 0.016417
-3.848500 0.036210 0.015655 0.142771 0.014493
-3.827000 0.035828 0.016105 0.145027 0.015116
-3.805500 0.035114 0.016194 0.148562 0.017075
-3.784000 0.035235 0.017164 0.152342 0.016337
-3.762500 0.033012 0.015787 0.155505 0.016306
-3.741000 0.033519 0.017314 0.157939 0.015825
-3.719500 0.032850 0.017406 0.162116 0.016446
-3.698000 0.032450 0.016489 0.165656 0.018809
-3.676500 0.031808 0.015911 0.170256 0.019375
-3.655000 0.031169 0.016538 0.176574 0.017950
-3.633500 0.030943 0.016020 0.180873 0.018907
-3.612000 0.030388 0.015402 0.185777 0.020544
-3.590500 0.029606 0.016279 0.189985 0.019191
-3.569000 0.029282 0.016725 0.196365 0.019431
-3.547500 0.028606 0.016400 0.201678 0.018736
-3.526000 0.027919 0.015110 0.209543 0.018268
-3.504500 0.026321 0.014143 0.216736 0.022089
-3.483000 0.025360 0.014383 0.223499 0.023405
-3.461500 0.024664 0.012980 0.231618 0.021416
-3.440000 0.023331 0.012590 0.238866 0.021671
-3.418500 0.022475 0.012562 0.251378 0.023216
-3.397000 0.020762 0.010366 0.260533 0.023526
-3.375500 0.020291 0.010272 0.265988 0.023003
-3.354000 0.018627 0.009458 0.278144 0.024313
-3.332500 0.017223 0.008414 0.292915 0.025351
-3.311000 0.016698 0.008280 0.303899 0.027685
-3.289500 0.016572 0.008026 0.319196 0.029250
-3.268000 0.015030 0.007112 0.336734 0.029763
-3.246500 0.014371 0.007359 0.352102 0.030226
-3.225000 0.013445 0.007267 0.370949 0.033514
-3.203500 0.013165 0.006934 0.389423 0.033097
-3.182000 0.012262 0.006244 0.405704 0.031138
-3.160500 0.011342 0.006787 0.427302 0.034150
-3.139000 0.010650 0.006163 0.448348 0.033153
-3.117500 0.009896 0.005992 0.469720 0.032838
-3.096000 0.009273 0.004945 0.491621 0.032530
-3.074500 0.008241 0.004777 0.516320 0.032880
-3.053000 0.007464 0.004599 0.540311 0.035174
-3.031500 0.006441 0.004080 0.562313 0.034710
-3.010000 0.006662 0.004086 0.587999 0.036080
-2.988500 0.006497 0.003988 0.610132 0.037917
-2.967000 0.005825 0.003848 0.628661 0.040499
-2.945500 0.005432 0.003568 0.644378 0.037702
-2.924000 0.004918 0.003494 0.662780 0.036259
-2.902500 0.004084 0.003045 0.673598 0.038400
-2.881000 0.003263 0.002543 0.684109 0.039524
-2.859500 0.003558 0.002865 0.694151 0.040031
-2.838000 0.002844 0.002395 0.698120 0.043465
-2.816500 0.002757 0.002380 0.696763 0.046411
-2.795000 0.002666 0.002394 0.691962 0.047907
-2.773500 0.002476 0.002492 0.672489 0.054658
-2.752000 0.002907 0.002833 0.651022 0.059382
-2.730500 0.003173 0.003285 0.624533 0.057738
-2.709000 0.004704 0.005319 0.594726 0.062792
-2.687500 0.006333 0.007658 0.556805 0.061270
-2.666000 0.009265 0.011357 0.521128 0.062854
-2.644500 0.013945 0.017775 0.484336 0.060365
-2.623000 0.019828 0.025281 0.447457 0.066086
-2.601500 0.027785 0.031519 0.408240 0.070344
-2.580000 0.038891 0.039607 0.368747 0.066893
-2.558500 0.056362 0.048603 0.327934 0.063448
-2.537000 0.077275 0.061421 0.290256 0.061756
-2.515500 0.105038 0.078392 0.252240 0.060078
-2.494000 0.139087 0.095899 0.219049 0.055909
-2.472500 0.178885 0.113682 0.186426 0.051752
-2.451000 0.228823 0.129493 0.158389 0.046733
-2.429500 0.290462 0.142119 0.134143 0.042136
-2.408000 0.356180 0.148361 0.109407 0.038240
-2.386500 0.428068 0.151856 0.088234 0.033223
-2.365000 0.503545 0.142672 0.071490 0.028929
-2.343500 0.575881 0.137207 0.056347 0.024676
-2.322000 0.637532 0.128220 0.043937 0.022562
-2.300500 0.699106 0.131365 0.034212 0.019231
-2.279000 0.754951 0.135802 0.026186 0.016032
-2.257500 0.800912 0.151977 0.019970 0.013996
-2.236000 0.840095 0.179130 0.014728 0.010703
-2.214500 0.870690 0.202178 0.011189 0.009749
-2.193000 0.900013 0.221674 0.007886 0.007981
-2.171500 0.925882 0.232384 0.006296 0.007191
-2.150000 0.942981 0.238395 0.005059 0.007176
-2.128500 0.963875 0.241767 0.004065 0.007146
-2.107000 0.984923 0.236164 0.003337 0.006853
-2.085500 1.013536 0.221948 0.002910 0.006410
-2.064000 1.040252 0.205889 0.002574 0.005579
-2.042500 1.069420 0.197145 0.001970 0.004661
-2.021000 1.094635 0.187947 0.001534 0.003608
-1.999500 1.111626 0.171628 0.001196 0.002929
-1.978000 1.118731 0.157360 0.000829 0.002095
-1.956500 1.099366 0.139430 0.000624 0.001743
-1.935000 1.065289 0.120396 0.000410 0.001150
-1.913500 1.008563 0.123071 0.000312 0.000956
-1.892000 0.934049 0.131810 0.000337 0.001254
-1.870500 0.858747 0.144747 0.000153 0.000558
-1.849000 0.773924 0.158347 0.000105 0.000530
-1.827500 0.684922 0.165867 0.000074 0.000318
-1.806000 0.588504 0.163768 0.000044 0.000000
-1.784500 0.496986 0.152613 0.000003 0.000000
-1.763000 0.412249 0.144171 0.000006 0.000000
-1.741500 0.337146 0.128275 0.000000 0.000000
-1.720000 0.275712 0.116805 0.000000 0.000000
-1.698500 0.227243 0.109079 0.000000 0.000000
-1.677000 0.189164 0.102099 0.000000 0.000000
-1.655500 0.157267 0.096568 0.000000 0.000000
-1.634000 0.128277 0.088752 0.000000 0.000000
-1.612500 0.103715 0.083205 0.000000 0.000000
-1.591000 0.080455 0.075683 0.000000 0.000000
-1.569500 0.061413 0.067199 0.000000 0.000000
-1.548000 0.044926 0.057933 0.000000 0.000000
-1.526500 0.030586 0.043613 0.000000 0.000000
-1.505000 0.019556 0.030778 0.000000 0.000000
-1.483500 0.011760 0.018904 0.000000 0.000000
-1.462000 0.006696 0.012101 0.000000 0.000000
-1.440500 0.003403 0.007322 0.000000 0.000000
-1.419000 0.002029 0.005254 0.000000 0.000000
-1.397500 0.001218 0.003491 0.000000 0.000000
-1.376000 0.000602 0.001982 0.000000 0.000000
-1.354500 0.000312 0.001274 0.000000 0.000000
-1.333000 0.000108 0.000499 0.000000 0.000000
-1.311500 0.000039 0.000000 0.000000 0.000000
-1.290000 0.000014 0.000000 0.000000 0.000000
-1.268500 0.000002 0.000000 0.000000 0.000000
-1.247000 0.000000 0.000000 0.000000 0.000000
-1.225500 0.000000 0.000000 0.000000 0.000000
-1.204000 0.000000 0.000000 0.000000 0.000000
-1.182500 0.000000 0.000000 0.000000 0.000000
-1.161000 0.000000 0.000000 0.000000 0.000000
-1.139500 0.000000 0.000000 0.000000 0.000000
-1.118000 0.000000 0.000000 0.000000 0.000000
-1.096500 0.000000 0.000000 0.000000 0.000000
-1.075000 0.000000 0.000000 0.000000 0.000000
-1.053500 0.000000 0.000000 0.000000 0.000000
-1.032000 0.000000 0.000000 0.000000 0.000000
-1.010500 0.000000 0.000000 0.000000 0.000000
-0.989000 0.000000 0.000000 0.000000 0.000000
-0.967500 0.000000 0.000000 0.000000 0.000000
-0.946000 0.000000 0.000000 0.000000 0.000000
-0.924500 0.000000 0.000000 0.000000 0.000000
-0.903000 0.000000 0.000000 0.000000 0.000000
-0.881500 0.000000 0.000000 0.000000 0.000000
-0.860000 0.000000 0.000000 0.000000 0.000000
-0.838500 0.000000 0.000000 0.000000 0.000000
-0.817000 0.000000 0.000000 0.000000 0.000000
-0.795500 0.000000 0.000000 0.000000 0.000000
-0.774000 0.000000 0.000000 0.000000 0.000000
-0.752500 0.000000 0.000000 0.000000 0.000000
-0.731000 0.000000 0.000000 0.000000 0.000000
-0.709500 0.000000 0.000000 0.000000 0.000000
-0.688000 0.000000 0.000000 0.000000 0.000000
-0.666500 0.000000 0.000000 0.000000 0.000000
-0.645000 0.000000 0.000000 0.000000 0.000000
-0.623500 0.000000 0.000000 0.000000 0.000000
-0.602000 0.000000 0.000000 0.000000 0.000000
-0.580500 0.000000 0.000000 0.000000 0.000000
-0.559000 0.000000 0.000000 0.000000 0.000000
-0.537500 0.000000 0.000000 0.000000 0.000000
-0.516000 0.000000 0.000000 0.000000 0.000000
-0.494500 0.000000 0.000000 0.000000 0.000000
-0.473000 0.000000 0.000000 0.000000 0.000000
-0.451500 0.000000 0.000000 0.000000 0.000000
-0.430000 0.000000 0.000000 0.000000 0.000000
-0.408500 0.000000 0.000000 0.000000 0.000000
-0.387000 0.000000 0.000000 0.000000 0.000000
-0.365500 0.000000 0.000000 0.000000 0.000000
-0.344000 0.000000 0.000000 0.000000 0.000000
-0.322500 0.000000 0.000000 0.000000 0.000000
-0.301000 0.000000 0.000000 0.000000 0.000000
-0.279500 0.000000 0.000000 0.000000 0.000000
-0.258000 0.000000 0.000000 0.000000 0.000000
-0.236500 0.000000 0.000000 0.000000 0.000000
-0.215000 0.000000 0.000000 0.000000 0.000000
-0.193500 0.000000 0.000000 0.000000 0.000000
-0.172000 0.000000 0.000000 0.000000 0.000000
-0.150500 0.000000 0.000000 0.000000 0.000000
-0.129000 0.000000 0.000000 0.000000 0.000000
-0.107500 0.000000 0.000000 0.000000 0.000000
-0.086000 0.000000 0.000000 0.000000 0.000000
-0.064500 0.000000 0.000000 0.000000 0.000000
-0.043000 0.000000 0.000000 0.000000 0.000000
-0.021500 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000
0.021500 0.000000 0.000000 0.000000 0.000000
0.043000 0.000000 0.000000 0.000000 0.000000
0.064500 0.000000 0.000000 0.000000 0.000000
0.086000 0.000000 0.000000 0.000000 0.000000
0.107500 0.000000 0.000000 0.000000 0.000000
0.129000 0.000000 0.000000 0.000000 0.000000
0.150500 0.000000 0.000000 0.000000 0.000000
0.172000 0.000000 0.000000 0.000000 0.000000
0.193500 0.000000 0.000000 0.000000 0.000000
0.215000 0.000000 0.000000 0.000000 0.000000
0.236500 0.000000 0.000000 0.000000 0.000000
0.258000 0.000000 0.000000 0.000000 0.000000
0.279500 0.000000 0.000000 0.000000 0.000000
0.301000 0.000000 0.000000 0.000000 0.000000
0.322500 0.000000 0.000000 0.000000 0.000000
0.344000 0.000000 0.000000 0.000000 0.000000
0.365500 0.000000 0.000000 0.000000 0.000000
0.387000 0.000000 0.000000 0.000000 0.000000
0.408500 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000
0.451500 0.000000 0.000000 0.000000 0.000000
0.473000 0.000000 0.000000 0.000000 0.000000
0.494500 0.000000 0.000000 0.000000 0.000000
0.516000 0.000000 0.000000 0.000000 0.000000
0.537500 0.000000 0.000000 0.000000 0.000000
0.559000 0.000000 0.000000 0.000000 0.000000
0.580500 0.000000 0.000000 0.000000 0.000000
0.602000 0.000000 0.000000 0.000000 0.000000
0.623500 0.000000 0.000000 0.000000 0.000000
0.645000 0.000000 0.000000 0.000000 0.000000
0.666500 0.000000 0.000000 0.000000 0.000000
0.688000 0.000000 0.000000 0.000000 0.000000
0.709500 0.000000 0.000000 0.000000 0.000000
0.731000 0.000000 0.000000 0.000000 0.000000
0.752500 0.000000 0.000000 0.000000 0.000000
0.774000 0.000000 0.000000 0.000000 0.000000
0.795500 0.000000 0.000000 0.000000 0.000000
0.817000 0.000000 0.000000 0.000000 0.000000
0.838500 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000
0.881500 0.000000 0.000000 0.000000 0.000000
0.903000 0.000000 0.000000 0.000000 0.000000
0.924500 0.000000 0.000000 0.000000 0.000000
0.946000 0.000000 0.000000 0.000000 0.000000
0.967500 0.000000 0.000000 0.000000 0.000000
0.989000 0.000000 0.000000 0.000000 0.000000
1.010500 0.000000 0.000000 0.000000 0.000000
1.032000 0.000000 0.000000 0.000000 0.000000
1.053500 0.000000 0.000000 0.000000 0.000000
1.075000 0.000000 0.000000 0.000000 0.000000
1.096500 0.000000 0.000000 0.000000 0.000000
1.118000 0.000000 0.000000 0.000000 0.000000
1.139500 0.000000 0.000000 0.000000 0.000000
1.161000 0.000000 0.000000 0.000000 0.000000
1.182500 0.000000 0.000000 0.000000 0.000000
1.204000 0.000000 0.000000 0.000000 0.000000
1.225500 0.000000 0.000000 0.000000 0.000000
1.247000 0.000000 0.000000 0.000000 0.000000
1.268500 0.000006 0.000000 0.000000 0.000000
1.290000 0.000018 0.000000 0.000000 0.000000
