0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000006 0.000000
0.000003 0.000000
0.000044 0.000000
0.000074 0.000318
0.000105 0.000530
0.000153 0.000558
0.000337 0.001254
0.000312 0.000956
0.000410 0.001150
0.000624 0.001743
0.000829 0.002095
0.001196 0.002929
0.001534 0.003608
0.001970 0.004661
0.002574 0.005579
0.002910 0.006410
0.003337 0.006853
0.004065 0.007146
0.005059 0.007176
0.006296 0.007191
0.007886 0.007981
0.011189 0.009749
0.014728 0.010703
0.019970 0.013996
0.026186 0.016032
0.034212 0.019231
0.043937 0.022562
0.056347 0.024676
0.071490 0.028929
0.088234 0.033223
0.109407 0.038240
0.134143 0.042136
0.158389 0.046733
0.186426 0.051752
0.219049 0.055909
0.252240 0.060078
0.290256 0.061756
0.327934 0.063448
0.368747 0.066893
0.408240 0.070344
0.447457 0.066086
0.484336 0.060365
0.521128 0.062854
0.556805 0.061270
0.594726 0.062792
0.624533 0.057738
0.651022 0.059382
0.672489 0.054658
0.691962 0.047907
0.696763 0.046411
0.698120 0.043465
0.694151 0.040031
0.684109 0.039524
0.673598 0.038400
0.662780 0.036259
0.644378 0.037702
0.628661 0.040499
0.610132 0.037917
0.587999 0.036080
0.562313 0.034710
0.540311 0.035174
0.516320 0.032880
0.491621 0.032530
0.469720 0.032838
0.448348 0.033153
0.427302 0.034150
0.405704 0.031138
0.389423 0.033097
0.370949 0.033514
0.352102 0.030226
0.336734 0.029763
0.319196 0.029250
0.303899 0.027685
0.292915 0.025351
0.278144 0.024313
0.265988 0.023003
0.260533 0.023526
0.251378 0.023216
0.238866 0.021671
0.231618 0.021416
0.223499 0.023405
0.216736 0.022089
0.209543 0.018268
0.201678 0.018736
0.196365 0.019431
0.189985 0.019191
0.185777 0.020544
0.180873 0.018907
0.176574 0.017950
0.170256 0.019375
0.165656 0.018809
0.162116 0.016446
0.157939 0.015825
0.155505 0.016306
0.152342 0.016337
0.148562 0.017075
0.145027 0.015116
0.142771 0.014493
0.139327 0.016417
0.137095 0.016998
0.134511 0.016932
0.130119 0.016664
0.128133 0.014899
0.126784 0.016721
0.124338 0.018146
0.122355 0.016432
0.120268 0.016825
0.118421 0.016033
0.118443 0.017955
0.116703 0.014976
0.114278 0.017604
0.111873 0.016767
0.110185 0.016488
0.109628 0.017489
0.107061 0.015881
0.106327 0.017507
0.104974 0.015927
0.104025 0.015451
0.102925 0.015602
0.101856 0.014217
0.100220 0.015356
0.100335 0.014704
0.098653 0.014558
0.097113 0.014055
0.095997 0.016023
0.094345 0.015018
0.094147 0.014397
0.093456 0.014161
0.093215 0.012946
0.091271 0.014053
0.090705 0.014338
0.090157 0.012791
0.088679 0.012288
0.089153 0.013789
0.087006 0.013136
0.085899 0.011755
0.085885 0.011717
0.083987 0.009981
0.083343 0.011623
0.082650 0.011730
0.082211 0.011716
0.082227 0.009807
0.081294 0.010399
0.082151 0.010126
0.081606 0.011564
0.081305 0.011219
0.081429 0.009537
0.079682 0.009534
0.079114 0.009958
0.077678 0.009527
0.076916 0.009728
0.076948 0.009974
0.075771 0.010094
0.076175 0.010420
0.076325 0.009644
0.075703 0.011083
0.075453 0.011672
0.074673 0.011289
0.075540 0.013310
0.074307 0.012688
0.074261 0.012451
0.073960 0.012608
0.074006 0.012037
0.073880 0.013639
0.073449 0.013193
0.075187 0.013559
0.075267 0.012841
0.074794 0.012199
0.074789 0.013841
0.074181 0.012999
0.073407 0.012806
0.074093 0.013457
0.072021 0.012634
0.072457 0.012111
0.072770 0.012623
0.071157 0.012833
0.071819 0.012046
0.071029 0.012520
0.070956 0.011432
0.070185 0.012643
0.070893 0.013029
0.070677 0.014092
0.070593 0.014350
0.070444 0.012046
0.069600 0.013317
0.069725 0.013422
0.069984 0.012588
0.070168 0.012961
0.069802 0.013136
0.070019 0.013841
0.069357 0.012951
0.069948 0.013178
0.068656 0.013199
0.068805 0.012172
0.068809 0.013125
0.068952 0.013599
0.069427 0.013711
0.067911 0.012493
0.067159 0.012497
0.067669 0.013380
0.066862 0.012357
0.067031 0.014069
0.067055 0.014151
0.067366 0.013623
0.065437 0.012717
0.066121 0.014131
0.064902 0.012212
0.065429 0.011544
0.066165 0.012434
0.065691 0.010934
0.066310 0.012580
0.066538 0.011948
0.066264 0.011973
0.066330 0.011261
0.066830 0.012123
0.066220 0.011481
0.065697 0.011196
0.065192 0.012088
0.063951 0.011507
0.064944 0.011725
0.065545 0.011287
0.065504 0.011961
0.064791 0.011441
0.065871 0.011746
0.065093 0.011754
0.065966 0.012236
0.066221 0.012586
0.066604 0.011442
0.066425 0.012636
0.067615 0.013555
0.066173 0.013028
0.066419 0.013028
0.066393 0.013418
0.064891 0.012603
0.066028 0.013114
0.066031 0.013130
0.066949 0.012552
0.066836 0.012235
0.066261 0.012135
0.066888 0.012880
0.067485 0.012418
0.067574 0.012206
0.067332 0.012576
0.068692 0.012268
0.067234 0.012891
