0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000006 0.000000
0.000018 0.000000
0.000136 0.000570
0.000348 0.001125
0.000761 0.002537
0.001955 0.004806
0.003361 0.006815
0.005906 0.011383
0.009373 0.016061
0.014741 0.021915
0.022775 0.030121
0.032577 0.038630
0.046054 0.048084
0.062353 0.056659
0.083386 0.065652
0.111017 0.076417
0.149084 0.089943
0.197426 0.108311
0.255308 0.128426
0.318151 0.150113
0.389222 0.173721
0.462981 0.193661
0.534211 0.207895
0.601399 0.208757
0.661582 0.203197
0.716789 0.195662
0.770688 0.199920
0.823546 0.211597
0.888376 0.216378
0.956688 0.200887
1.022868 0.179815
1.087612 0.171875
1.137623 0.183180
1.169151 0.197139
1.189896 0.210919
1.189865 0.223205
1.178552 0.244018
1.151877 0.258224
1.106227 0.255925
1.046543 0.260686
0.980991 0.252523
0.913288 0.235057
0.847504 0.207672
0.780182 0.179386
0.724755 0.159109
0.672493 0.131684
0.608502 0.111642
0.550268 0.101499
0.486218 0.090222
0.416268 0.091973
0.351018 0.095226
0.288155 0.101756
0.230758 0.103191
0.179892 0.099373
0.142354 0.093384
0.111719 0.084792
0.084865 0.073001
0.067964 0.062875
0.053460 0.050899
0.044362 0.045205
0.035825 0.038963
0.027708 0.032481
0.020778 0.025418
0.015212 0.019479
0.010113 0.013071
0.006764 0.008490
0.004542 0.005546
0.003504 0.004134
0.002928 0.003473
0.002617 0.003622
0.002888 0.003863
0.003187 0.004295
0.003623 0.004568
0.003522 0.004720
0.003822 0.005215
0.004278 0.005732
0.004510 0.005373
0.004933 0.005616
0.005218 0.005960
0.005549 0.006099
0.005801 0.006139
0.006561 0.006709
0.007014 0.007088
0.007420 0.007542
0.007940 0.008023
0.008036 0.007390
0.008427 0.007832
0.008752 0.008011
0.009051 0.007609
0.010033 0.007960
0.010336 0.007639
0.010278 0.007525
0.010872 0.007847
0.011444 0.007704
0.012092 0.007927
0.012200 0.007663
0.012666 0.007587
0.013335 0.008372
0.013767 0.008429
0.014439 0.009014
0.015656 0.009511
0.015580 0.009172
0.016002 0.009270
0.016217 0.009860
0.017696 0.011298
0.018238 0.011129
0.018558 0.011127
0.019142 0.011338
0.019839 0.011352
0.020153 0.011373
0.020241 0.010628
0.020644 0.011591
0.021088 0.011190
0.020214 0.010876
0.021555 0.011456
0.022190 0.012026
0.022817 0.011325
0.023191 0.010755
0.023337 0.011403
0.024138 0.011081
0.023871 0.010361
0.024889 0.010761
0.025639 0.011676
0.025403 0.011252
0.025705 0.011665
0.026770 0.011197
0.026803 0.010536
0.027440 0.010322
0.028008 0.010926
0.027514 0.010507
0.028814 0.010901
0.029719 0.010097
0.030361 0.011060
0.030617 0.010132
0.031291 0.010097
0.032241 0.010264
0.031941 0.011062
0.032471 0.010700
0.033796 0.011276
0.034782 0.012585
0.034869 0.012844
0.034443 0.012621
0.035194 0.012859
0.035738 0.013204
0.035029 0.013503
0.035866 0.013011
0.036815 0.012640
0.036408 0.012326
0.036832 0.012066
0.036790 0.010949
0.037354 0.011026
0.038543 0.012253
0.038172 0.011803
0.038076 0.011424
0.038268 0.011712
0.039045 0.011572
0.038826 0.011311
0.039176 0.011927
0.040415 0.011738
0.040078 0.011853
0.039874 0.011578
0.040704 0.011552
0.042197 0.011185
0.041721 0.011279
0.042372 0.011099
0.042547 0.010586
0.042462 0.010348
0.042465 0.009878
0.043039 0.009723
0.042668 0.009205
0.044202 0.009049
0.043630 0.009629
0.044716 0.009090
0.045120 0.010120
0.044946 0.009366
0.045167 0.009525
0.045766 0.010605
0.046252 0.009860
0.046041 0.009861
0.046661 0.010310
0.046148 0.010669
0.046919 0.010504
0.046693 0.010073
0.046354 0.011207
0.046869 0.011683
0.046716 0.011603
0.046994 0.011296
0.046742 0.011382
0.047642 0.012668
0.047912 0.013182
0.048955 0.014152
0.048866 0.014606
0.048900 0.014928
0.049184 0.014554
0.048935 0.014603
0.049333 0.015592
0.049952 0.015561
0.049712 0.016006
0.050044 0.014798
0.049485 0.014398
0.050581 0.014275
0.050281 0.012543
0.051679 0.013143
0.050915 0.012556
0.052203 0.013289
0.052016 0.011842
0.052468 0.012981
0.052062 0.012464
0.052310 0.013826
0.052496 0.013544
0.052411 0.013624
0.053713 0.013736
0.053461 0.013578
0.053802 0.014154
0.053522 0.012890
0.053357 0.013068
0.054215 0.012423
0.054350 0.012438
0.054730 0.013099
0.054649 0.010863
0.054978 0.011445
0.055660 0.011777
0.055071 0.011753
0.055272 0.012277
0.054944 0.012028
0.055974 0.011989
0.056380 0.012099
0.056210 0.011784
0.056303 0.011965
0.055872 0.012463
0.056698 0.012873
0.057550 0.013609
0.056700 0.013658
0.057223 0.013564
0.056225 0.013749
0.057377 0.013086
0.057340 0.012499
0.057147 0.013136
0.057450 0.012015
0.057286 0.012371
0.058349 0.012065
0.057865 0.012612
0.058266 0.012226
0.058383 0.012634
0.057336 0.013419
0.058590 0.013489
0.058362 0.012540
0.058966 0.012021
0.058683 0.011991
0.059105 0.013478
0.059463 0.012324
0.059395 0.013104
0.059913 0.013818
0.059487 0.013472
0.059172 0.014042
0.058431 0.013508
0.057980 0.013089
0.057821 0.012551
0.056821 0.013464
0.057152 0.013220
0.055646 0.012956
0.056140 0.013143
0.055969 0.013491
0.055417 0.013448
0.055814 0.013131
0.056390 0.014871
0.055990 0.014441
