0.000000	1350.348493
0.001200	1350.337685
0.002400	1350.305262
0.003600	1350.251224
0.004800	1350.175572
0.006000	1350.078308
0.007200	1349.959433
0.008400	1349.818950
0.009600	1349.656862
0.010800	1349.473171
0.012000	1349.267882
0.013200	1349.040999
0.014400	1348.792525
0.015600	1348.522467
0.016800	1348.230828
0.018000	1347.917615
0.019200	1347.582834
0.020400	1347.226492
0.021600	1346.848595
0.022800	1346.449151
0.024000	1346.028167
0.025200	1345.585653
0.026400	1345.121616
0.027600	1344.636066
0.028800	1344.129012
0.030000	1343.600464
0.031200	1343.050433
0.032400	1342.478929
0.033600	1341.885964
0.034800	1341.271548
0.036000	1340.635695
0.037200	1339.978417
0.038400	1339.299726
0.039600	1338.599636
0.040800	1337.878160
0.042000	1337.135313
0.043200	1336.371110
0.044400	1335.585564
0.045600	1334.778692
0.046800	1333.950509
0.048000	1333.101033
0.049200	1332.230278
0.050400	1331.338262
0.051600	1330.425004
0.052800	1329.490520
0.054000	1328.534829
0.055200	1327.557950
0.056400	1326.559902
0.057600	1325.540704
0.058800	1324.500377
0.060000	1323.438940
0.061200	1322.356415
0.062400	1321.252823
0.063600	1320.128185
0.064800	1318.982524
0.066000	1317.815861
0.067200	1316.628220
0.068400	1315.419625
0.069600	1314.190098
0.070800	1312.939663
0.072000	1311.668346
0.073200	1310.376171
0.074400	1309.063164
0.075600	1307.729350
0.076800	1306.374755
0.078000	1304.999406
0.079200	1303.603330
0.080400	1302.186554
0.081600	1300.749106
0.082800	1299.291014
0.084000	1297.812306
0.085200	1296.313013
0.086400	1294.793162
0.087600	1293.252784
0.088800	1291.691908
0.090000	1290.110567
0.091200	1288.508789
0.092400	1286.886608
0.093600	1285.244054
0.094800	1283.581160
0.096000	1281.897958
0.097200	1280.194481
0.098400	1278.470763
0.099600	1276.726837
0.100800	1274.962738
0.102000	1273.178500
0.103200	1271.374158
0.104400	1269.549748
0.105600	1267.705304
0.106800	1265.840864
0.108000	1263.956463
0.109200	1262.052139
0.110400	1260.127928
0.111600	1258.183870
0.112800	1256.220001
0.114000	1254.236360
0.115200	1252.232985
0.116400	1250.209917
0.117600	1248.167195
0.118800	1246.104858
0.120000	1244.022948
0.121200	1241.921504
0.122400	1239.800568
0.123600	1237.660182
0.124800	1235.500387
0.126000	1233.321226
0.127200	1231.122741
0.128400	1228.904975
0.129600	1226.667972
0.130800	1224.411776
0.132000	1222.136430
0.133200	1219.841980
0.134400	1217.528469
0.135600	1215.195944
0.136800	1212.844450
0.138000	1210.474033
0.139200	1208.084740
0.140400	1205.676617
0.141600	1203.249710
0.142800	1200.804069
0.144000	1198.339740
0.145200	1195.856773
0.146400	1193.355214
0.147600	1190.835114
0.148800	1188.296522
0.150000	1185.739487
0.151200	1183.164059
0.152400	1180.570289
0.153600	1177.958227
0.154800	1175.327925
0.156000	1172.679434
0.157200	1170.012806
0.158400	1167.328093
0.159600	1164.625347
0.160800	1161.904622
0.162000	1159.165970
0.163200	1156.409445
0.164400	1153.635101
0.165600	1150.842992
0.166800	1148.033174
0.168000	1145.205699
0.169200	1142.360626
0.170400	1139.498007
0.171600	1136.617901
0.172800	1133.720362
0.174000	1130.805448
0.175200	1127.873216
0.176400	1124.923722
0.177600	1121.957025
0.178800	1118.973183
0.180000	1115.972253
0.181200	1112.954295
0.182400	1109.919368
0.183600	1106.867530
0.184800	1103.798842
0.186000	1100.713363
0.187200	1097.611155
0.188400	1094.492276
0.189600	1091.356789
0.190800	1088.204754
0.192000	1085.036234
0.193200	1081.851289
0.194400	1078.649983
0.195600	1075.432378
0.196800	1072.198536
0.198000	1068.948522
0.199200	1065.682397
0.200400	1062.400227
0.201600	1059.102075
0.202800	1055.788006
0.204000	1052.458084
0.205200	1049.112375
0.206400	1045.750944
0.207600	1042.373855
0.208800	1038.981177
0.210000	1035.572973
0.211200	1032.149312
0.212400	1028.710261
0.213600	1025.255885
0.214800	1021.786252
0.216000	1018.301432
0.217200	1014.801490
0.218400	1011.286496
0.219600	1007.756519
0.220800	1004.211626
0.222000	1000.651888
0.223200	997.077374
0.224400	993.488153
0.225600	989.884296
0.226800	986.265873
0.228000	982.632955
0.229200	978.985612
0.230400	975.323916
0.231600	971.647937
0.232800	967.957749
0.234000	964.253422
0.235200	960.535029
0.236400	956.802643
0.237600	953.056337
0.238800	949.296182
0.240000	945.522254
0.241200	941.734624
0.242400	937.933368
0.243600	934.118559
0.244800	930.290272
0.246000	926.448582
0.247200	922.593562
0.248400	918.725289
0.249600	914.843838
0.250800	910.949284
0.252000	907.041704
0.253200	903.121173
0.254400	899.187768
0.255600	895.241566
0.256800	891.282644
0.258000	887.311078
0.259200	883.326946
0.260400	879.330325
0.261600	875.321295
0.262800	871.299932
0.264000	867.266315
0.265200	863.220522
0.266400	859.162633
0.267600	855.092726
0.268800	851.010881
0.270000	846.917177
0.271200	842.811694
0.272400	838.694512
0.273600	834.565711
0.274800	830.425371
0.276000	826.273573
0.277200	822.110398
0.278400	817.935927
0.279600	813.750240
0.280800	809.553421
0.282000	805.345550
0.283200	801.126708
0.284400	796.896979
0.285600	792.656445
0.286800	788.405187
0.288000	784.143290
0.289200	779.870835
0.290400	775.587905
0.291600	771.294585
0.292800	766.990958
0.294000	762.677106
0.295200	758.353115
0.296400	754.019068
0.297600	749.675050
0.298800	745.321144
0.300000	740.957437
0.301200	736.584011
0.302400	732.200953
0.303600	727.808348
0.304800	723.406281
0.306000	718.994838
0.307200	714.574104
0.308400	710.144165
0.309600	705.705107
0.310800	701.257017
0.312000	696.799981
