430	4.571830	-2.281830	2.290000
435	4.695615	-2.343615	2.352000
440	4.650320	-2.327270	2.323050
445	4.735260	-2.367610	2.367650
450	4.590445	-2.295245	2.295200
455	4.635750	-2.315850	2.319900
460	4.611780	-2.303830	2.307950
465	4.616730	-2.306280	2.310450
470	4.650170	-2.318920	2.331250
475	4.589065	-2.296615	2.292450
480	4.655875	-2.325825	2.330050
485	4.577270	-2.290670	2.286600
490	4.538370	-2.271220	2.267150
495	4.620345	-2.312195	2.308150
500	4.593250	-2.296600	2.296650
